customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;TenureMonthsBinned;TotalServiceAddons;HasPaperlessElectronicPayment;AverageMonthlyChargePerTenure;Churn
CUS101934;Male;Yes;Yes;No;3;Yes;Yes;Fiber optic;Yes;No;No internet service;No internet service;No internet service;No;Two year;Yes;Mailed check;64.55;157.23;0-12 Months;4;Yes;52.41;
CUS101935;Female;No;No;Yes;11;Yes;No phone service;No;No;Yes;No internet service;Yes;Yes;No internet service;Two year;Yes;Electronic check;70.74;993.65;0-12 Months;6;Yes;90.33;
CUS101936;Female;Yes;Yes;No;52;Yes;No phone service;DSL;No;No internet service;Yes;No internet service;Yes;No;One year;No;Electronic check;78.85;4119.26;49-72 Months;1;Yes;79.22;
CUS101937;Male;No;No;Yes;62;Yes;No;Fiber optic;Yes;Yes;No internet service;No;Yes;No;Two year;Yes;Mailed check;59.43;3449.92;49-72 Months;1;No;55.64;
CUS101938;Male;No;No;No;26;No;No phone service;No;Yes;No;No internet service;No internet service;No;No;One year;No;Credit card (automatic);77.83;2155.18;25-48 Months;4;Yes;82.89;
CUS101939;Female;Yes;No;Yes;23;No;Yes;No;Yes;No;Yes;No internet service;No;No internet service;Two year;Yes;Electronic check;49.42;1395.99;13-24 Months;1;Yes;60.7;
CUS101940;Female;No;No;No;11;No;Yes;DSL;No internet service;No;Yes;No internet service;No;Yes;Month-to-month;Yes;Credit card (automatic);66.7;1057.21;0-12 Months;1;Yes;96.11;
CUS101941;Female;No;Yes;No;53;Yes;No;DSL;No;No;No;No;No internet service;No internet service;One year;Yes;Mailed check;25.4;1519.59;49-72 Months;2;Yes;28.67;
CUS101942;Male;No;Yes;No;60;No;Yes;Fiber optic;Yes;Yes;No internet service;Yes;No internet service;Yes;One year;Yes;Electronic check;48.96;2871.05;49-72 Months;0;Yes;47.85;
CUS101943;Female;No;Yes;Yes;72;Yes;No;DSL;No internet service;Yes;Yes;Yes;No internet service;No;Month-to-month;No;Bank transfer (automatic);26.34;1977.76;49-72 Months;5;No;27.47;
CUS101944;Male;No;No;Yes;44;No;Yes;Fiber optic;No;Yes;No internet service;Yes;Yes;No internet service;One year;No;Electronic check;81.65;3173.93;25-48 Months;3;Yes;72.13;
CUS101945;Male;No;No;No;49;No;Yes;No;No;No internet service;No;Yes;No internet service;No;One year;No;Credit card (automatic);64.55;3065.3;49-72 Months;6;Yes;62.56;
CUS101946;Female;Yes;No;Yes;60;Yes;No phone service;DSL;Yes;No internet service;No;No;No;No;Month-to-month;No;Mailed check;63.17;3664.44;49-72 Months;1;No;61.07;
CUS101947;Male;Yes;Yes;No;22;No;No phone service;No;No internet service;Yes;No internet service;No;No internet service;No internet service;One year;Yes;Electronic check;111.09;2373.66;13-24 Months;6;Yes;107.89;
CUS101948;Male;No;No;Yes;63;No;Yes;DSL;No;Yes;Yes;No internet service;No;No;One year;Yes;Mailed check;77.6;5057.1;49-72 Months;2;No;80.27;
CUS101949;Female;Yes;No;No;27;No;No;Fiber optic;No internet service;No internet service;Yes;No;No internet service;Yes;Two year;No;Credit card (automatic);99.66;2813.28;25-48 Months;1;No;104.2;
CUS101950;Female;No;Yes;No;39;Yes;No;Fiber optic;No;No;No internet service;Yes;Yes;No internet service;One year;No;Credit card (automatic);92.34;3595.02;25-48 Months;6;No;92.18;
CUS101951;Female;No;Yes;Yes;36;No;Yes;DSL;Yes;No internet service;No;Yes;Yes;No;One year;Yes;Credit card (automatic);34.06;1209.14;25-48 Months;1;Yes;33.59;
CUS101952;Male;Yes;Yes;Yes;29;No;Yes;DSL;No internet service;No internet service;Yes;No;No internet service;Yes;Month-to-month;No;Electronic check;66.4;1927.9;25-48 Months;5;Yes;66.48;
CUS101953;Male;No;Yes;Yes;63;Yes;No;No;No;No;No internet service;Yes;No;No internet service;Two year;Yes;Credit card (automatic);40.94;2609.08;49-72 Months;1;Yes;41.41;
CUS101954;Female;Yes;No;Yes;4;No;No phone service;DSL;Yes;No;No internet service;Yes;Yes;No internet service;Month-to-month;No;Electronic check;113.47;619.09;0-12 Months;2;Yes;154.77;
CUS101955;Male;Yes;No;Yes;2;No;No;No;Yes;No internet service;Yes;No internet service;No internet service;No;One year;No;Mailed check;77.1;143.18;0-12 Months;5;No;71.59;
CUS101956;Male;No;Yes;Yes;49;No;No phone service;No;Yes;No;Yes;No;No internet service;Yes;Two year;No;Credit card (automatic);55.73;2583.73;49-72 Months;3;No;52.73;
CUS101957;Male;No;Yes;Yes;46;Yes;Yes;Fiber optic;No internet service;No;No internet service;Yes;Yes;No;Two year;Yes;Credit card (automatic);115.63;5659.13;25-48 Months;6;No;123.02;
CUS101958;Female;Yes;Yes;Yes;3;No;No;No;No internet service;Yes;Yes;No internet service;No;No;Month-to-month;No;Electronic check;41.74;0.0;0-12 Months;6;Yes;0.0;
CUS101959;Male;No;No;No;50;No;No phone service;No;No;Yes;No;No;No;No;Two year;Yes;Bank transfer (automatic);51.57;2771.87;49-72 Months;1;Yes;55.44;
CUS101960;Male;Yes;No;No;47;No;No phone service;No;No;Yes;No;No internet service;No;No internet service;Month-to-month;No;Electronic check;100.17;4446.75;25-48 Months;6;Yes;94.61;
CUS101961;Male;No;No;No;45;No;No;Fiber optic;No;No internet service;No internet service;No internet service;No;Yes;One year;No;Mailed check;25.09;876.69;25-48 Months;2;No;19.48;
CUS101962;Male;Yes;Yes;Yes;50;Yes;No;Fiber optic;No internet service;Yes;No;No;Yes;No;Two year;Yes;Electronic check;26.13;970.9;49-72 Months;0;Yes;19.42;
CUS101963;Male;Yes;Yes;No;33;Yes;No phone service;Fiber optic;No internet service;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);74.05;2228.87;25-48 Months;1;Yes;67.54;
CUS101964;Male;No;No;Yes;24;Yes;Yes;No;No;No internet service;No internet service;Yes;No internet service;Yes;One year;No;Mailed check;66.46;1495.48;13-24 Months;3;No;62.31;
CUS101965;Female;No;Yes;No;62;No;No;DSL;No internet service;Yes;Yes;Yes;Yes;No internet service;One year;No;Mailed check;118.43;7534.12;49-72 Months;0;No;121.52;
CUS101966;Male;Yes;Yes;Yes;62;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;35.37;2340.4;49-72 Months;3;Yes;37.75;
CUS101967;Male;No;No;Yes;18;No;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;108.25;1964.06;13-24 Months;2;Yes;109.11;
CUS101968;Female;Yes;No;No;6;No;Yes;Fiber optic;No;Yes;No;Yes;No internet service;No;Two year;No;Mailed check;98.49;765.7;0-12 Months;0;Yes;127.62;
CUS101969;Female;Yes;Yes;Yes;34;Yes;Yes;Fiber optic;No;Yes;No internet service;No;No internet service;Yes;Month-to-month;No;Bank transfer (automatic);70.06;2341.5;25-48 Months;3;Yes;68.87;
CUS101970;Male;No;No;No;16;Yes;No;Fiber optic;Yes;No;No;No internet service;No;Yes;One year;No;Credit card (automatic);74.82;1196.75;13-24 Months;3;No;74.8;
CUS101971;Female;Yes;No;Yes;59;No;No;Fiber optic;No;No;Yes;No internet service;Yes;Yes;One year;Yes;Mailed check;24.24;1228.36;49-72 Months;2;Yes;20.82;
CUS101972;Female;Yes;No;Yes;18;Yes;No;Fiber optic;No internet service;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);75.37;1521.39;13-24 Months;5;Yes;84.52;
CUS101973;Female;No;No;Yes;67;Yes;Yes;No;Yes;No internet service;No;Yes;No internet service;No internet service;Month-to-month;No;Credit card (automatic);113.73;7789.35;49-72 Months;0;Yes;116.26;
CUS101974;Female;No;No;Yes;27;No;No;DSL;No;Yes;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);74.28;2139.02;25-48 Months;1;Yes;79.22;
CUS101975;Female;Yes;Yes;No;3;Yes;No;Fiber optic;No;No internet service;No internet service;No;Yes;No;One year;No;Bank transfer (automatic);75.86;75.79;0-12 Months;4;No;25.26;
CUS101976;Male;Yes;Yes;No;19;Yes;No phone service;DSL;No;No;No;Yes;No internet service;No internet service;One year;No;Mailed check;115.76;2210.87;13-24 Months;5;Yes;116.36;
CUS101977;Male;Yes;No;No;62;No;Yes;Fiber optic;Yes;Yes;No internet service;No internet service;No internet service;Yes;Month-to-month;Yes;Electronic check;38.62;2303.98;49-72 Months;0;Yes;37.16;
CUS101978;Female;Yes;No;Yes;69;Yes;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Electronic check;55.65;3829.74;49-72 Months;1;Yes;55.5;
CUS101979;Male;Yes;No;Yes;66;Yes;No;Fiber optic;No;No internet service;Yes;Yes;No internet service;No;Month-to-month;Yes;Credit card (automatic);96.88;6549.96;49-72 Months;3;No;99.24;
CUS101980;Male;Yes;Yes;Yes;37;No;No;DSL;Yes;Yes;No internet service;No internet service;Yes;Yes;Two year;No;Electronic check;63.12;2324.22;25-48 Months;6;Yes;62.82;
CUS101981;Female;Yes;Yes;Yes;43;No;No;No;No internet service;No;No internet service;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);55.96;2499.45;25-48 Months;2;No;58.13;
CUS101982;Male;Yes;No;No;68;No;No;Fiber optic;No;Yes;Yes;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);35.81;2666.36;49-72 Months;5;No;39.21;
CUS101983;Female;Yes;Yes;Yes;35;No;No phone service;No;No internet service;No;Yes;No internet service;No internet service;Yes;Month-to-month;No;Mailed check;91.8;3113.45;25-48 Months;1;No;88.96;
CUS101984;Female;No;No;No;16;No;No phone service;Fiber optic;Yes;No;No;No internet service;Yes;Yes;Month-to-month;Yes;Mailed check;88.75;1167.25;13-24 Months;0;Yes;72.95;
CUS101985;Female;Yes;No;No;61;Yes;No;DSL;No internet service;No internet service;No internet service;Yes;No;No;One year;No;Electronic check;63.06;3479.94;49-72 Months;1;Yes;57.05;
CUS101986;Female;No;Yes;No;52;Yes;No;No;No;No;No internet service;No;No;No internet service;Month-to-month;Yes;Credit card (automatic);47.57;2425.37;49-72 Months;2;No;46.64;
CUS101987;Female;Yes;Yes;Yes;68;Yes;No;DSL;Yes;Yes;No;No internet service;No;Yes;Two year;No;Bank transfer (automatic);82.75;5649.33;49-72 Months;5;No;83.08;
CUS101988;Male;No;No;Yes;49;No;No;No;No internet service;Yes;No internet service;No internet service;No internet service;Yes;One year;Yes;Bank transfer (automatic);31.65;1823.8;49-72 Months;0;No;37.22;
CUS101989;Male;No;Yes;Yes;14;No;No phone service;DSL;Yes;No internet service;No;No;No;No internet service;Month-to-month;No;Electronic check;31.81;254.21;13-24 Months;5;Yes;18.16;
CUS101990;Female;Yes;Yes;Yes;34;Yes;No phone service;DSL;Yes;No internet service;No;Yes;Yes;No internet service;One year;No;Bank transfer (automatic);28.97;1152.63;25-48 Months;4;No;33.9;
CUS101991;Male;No;Yes;No;63;No;No phone service;No;No;Yes;No internet service;No internet service;No;No;Month-to-month;Yes;Mailed check;72.56;4592.16;49-72 Months;1;Yes;72.89;
CUS101992;Female;No;No;Yes;40;Yes;No phone service;DSL;No internet service;No internet service;Yes;No internet service;No internet service;No;Two year;No;Credit card (automatic);79.7;3158.19;25-48 Months;2;Yes;78.95;
CUS101993;Female;No;No;No;45;No;No;DSL;Yes;No internet service;No;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);37.81;1824.91;25-48 Months;1;No;40.55;
CUS101994;Female;No;Yes;No;39;No;Yes;Fiber optic;Yes;No;No internet service;No internet service;No internet service;No;Month-to-month;No;Electronic check;109.88;4235.68;25-48 Months;1;Yes;108.61;
CUS101995;Female;No;No;No;18;No;No;DSL;Yes;No;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);26.27;521.99;13-24 Months;1;No;29.0;
CUS101996;Male;Yes;Yes;Yes;39;Yes;Yes;Fiber optic;No internet service;No internet service;No;No;No;Yes;Month-to-month;No;Mailed check;23.26;703.86;25-48 Months;2;No;18.05;
CUS101997;Female;No;No;No;1;Yes;No phone service;Fiber optic;No internet service;Yes;No internet service;No;No;No internet service;Month-to-month;No;Mailed check;83.43;83.43;0-12 Months;4;No;83.43;
CUS101998;Female;No;Yes;No;4;Yes;Yes;No;No;Yes;No internet service;No;No;No;One year;No;Credit card (automatic);26.99;120.36;0-12 Months;5;Yes;30.09;
CUS101999;Male;No;No;Yes;5;No;Yes;DSL;Yes;No;No internet service;Yes;Yes;No internet service;Two year;No;Bank transfer (automatic);90.85;247.52;0-12 Months;0;No;49.5;
CUS102000;Male;Yes;Yes;No;19;No;Yes;Fiber optic;Yes;No;No internet service;No;No internet service;No;One year;No;Bank transfer (automatic);68.52;1118.71;13-24 Months;4;Yes;58.88;
CUS102001;Male;No;Yes;No;2;No;No;No;Yes;No internet service;No;No internet service;Yes;No;Month-to-month;Yes;Mailed check;92.28;0.0;0-12 Months;0;Yes;0.0;
CUS102002;Male;Yes;No;Yes;49;No;No phone service;DSL;No;No internet service;No internet service;No;No;No;Two year;No;Bank transfer (automatic);105.32;5079.19;49-72 Months;6;No;103.66;
CUS102003;Male;Yes;No;Yes;16;Yes;No phone service;Fiber optic;No;Yes;No;Yes;No;No internet service;Two year;Yes;Credit card (automatic);60.67;1031.48;13-24 Months;1;Yes;64.47;
CUS102004;Female;Yes;Yes;Yes;13;No;Yes;DSL;Yes;No;No;No internet service;Yes;No internet service;Month-to-month;Yes;Bank transfer (automatic);65.98;771.84;13-24 Months;4;Yes;59.37;
CUS102005;Male;No;No;Yes;20;Yes;Yes;No;No internet service;Yes;Yes;Yes;No;No internet service;Two year;Yes;Mailed check;112.98;2521.79;13-24 Months;2;Yes;126.09;
CUS102006;Female;Yes;No;No;69;No;No phone service;DSL;Yes;No;Yes;No internet service;No internet service;No;Two year;No;Bank transfer (automatic);109.16;7520.69;49-72 Months;5;Yes;109.0;
CUS102007;Female;No;No;No;39;Yes;Yes;No;No internet service;Yes;Yes;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;34.87;1306.46;25-48 Months;6;Yes;33.5;
CUS102008;Male;Yes;Yes;Yes;22;Yes;Yes;No;No internet service;Yes;No;Yes;No;Yes;Two year;Yes;Mailed check;26.93;225.81;13-24 Months;2;Yes;10.26;
CUS102009;Male;Yes;No;Yes;42;Yes;Yes;Fiber optic;No internet service;No internet service;Yes;Yes;No internet service;No internet service;Month-to-month;Yes;Electronic check;69.76;2983.06;25-48 Months;1;Yes;71.03;
CUS102010;Male;Yes;Yes;Yes;36;Yes;No;No;No internet service;No;Yes;Yes;No internet service;Yes;Two year;Yes;Credit card (automatic);61.89;1999.24;25-48 Months;0;No;55.53;
CUS102011;Female;Yes;Yes;Yes;46;No;No;DSL;Yes;Yes;No internet service;Yes;No;No;One year;Yes;Mailed check;34.51;1550.35;25-48 Months;4;No;33.7;
CUS102012;Female;Yes;Yes;Yes;13;No;No phone service;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);59.6;873.6;13-24 Months;6;Yes;67.2;
CUS102013;Male;Yes;No;Yes;68;No;No;Fiber optic;No internet service;Yes;Yes;Yes;Yes;No internet service;Two year;No;Mailed check;97.17;6576.76;49-72 Months;1;Yes;96.72;
CUS102014;Male;No;Yes;No;53;Yes;No;Fiber optic;No internet service;No;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);20.47;982.64;49-72 Months;1;Yes;18.54;
CUS102015;Male;Yes;No;No;51;Yes;No;DSL;Yes;Yes;Yes;No internet service;No internet service;No internet service;One year;Yes;Mailed check;113.46;5764.25;49-72 Months;1;No;113.02;
CUS102016;Female;No;Yes;No;12;No;No phone service;No;No internet service;Yes;No internet service;Yes;No;Yes;Month-to-month;Yes;Electronic check;48.14;437.59;0-12 Months;5;Yes;36.47;
CUS102017;Male;Yes;Yes;Yes;1;No;Yes;No;No;Yes;No internet service;No;No internet service;No internet service;One year;No;Credit card (automatic);51.47;262.22;0-12 Months;3;No;262.22;
CUS102018;Female;No;Yes;No;12;Yes;No phone service;DSL;No;No internet service;No internet service;No internet service;No;No internet service;Two year;No;Bank transfer (automatic);75.7;529.01;0-12 Months;0;No;44.08;
CUS102019;Male;No;No;No;43;No;No phone service;DSL;Yes;No internet service;Yes;No internet service;No;Yes;Two year;Yes;Credit card (automatic);22.68;586.34;25-48 Months;6;No;13.64;
CUS102020;Female;Yes;No;Yes;15;No;Yes;No;No internet service;No;No;No;No;No;Month-to-month;Yes;Electronic check;113.21;1730.06;13-24 Months;5;Yes;115.34;
CUS102021;Male;No;Yes;Yes;41;No;No phone service;No;No;No internet service;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;56.62;2089.36;25-48 Months;4;Yes;50.96;
CUS102022;Male;Yes;No;Yes;57;Yes;No phone service;Fiber optic;No;No internet service;No internet service;Yes;Yes;No;One year;Yes;Credit card (automatic);104.01;6435.07;49-72 Months;0;Yes;112.9;
CUS102023;Female;Yes;No;Yes;25;No;No;No;Yes;No;No;No internet service;No internet service;No;Two year;Yes;Mailed check;20.98;679.65;25-48 Months;2;Yes;27.19;
CUS102024;Male;Yes;No;Yes;10;No;Yes;DSL;No;No;Yes;No internet service;Yes;No;One year;No;Mailed check;68.29;850.98;0-12 Months;4;Yes;85.1;
CUS102025;Male;Yes;Yes;Yes;41;Yes;No phone service;Fiber optic;Yes;No internet service;No;Yes;Yes;Yes;Two year;Yes;Mailed check;29.71;1334.61;25-48 Months;6;Yes;32.55;
CUS102026;Female;Yes;No;No;62;Yes;No phone service;No;No;No;No;No internet service;No internet service;No;Month-to-month;No;Electronic check;42.55;2889.1;49-72 Months;2;Yes;46.6;
CUS102027;Male;No;Yes;Yes;67;No;No phone service;No;No internet service;No internet service;No;No internet service;Yes;No;One year;Yes;Bank transfer (automatic);54.43;3755.94;49-72 Months;1;Yes;56.06;
CUS102028;Female;No;No;No;20;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;One year;No;Bank transfer (automatic);103.64;2168.24;13-24 Months;4;No;108.41;
CUS102029;Female;No;Yes;Yes;28;No;Yes;DSL;No internet service;Yes;No;No internet service;No internet service;No;Two year;No;Mailed check;104.2;2802.87;25-48 Months;6;Yes;100.1;
CUS102030;Female;No;Yes;No;46;Yes;Yes;No;No;No internet service;No;No;No internet service;No internet service;Two year;No;Bank transfer (automatic);79.12;3511.34;25-48 Months;5;No;76.33;
CUS102031;Male;No;No;No;61;Yes;No;DSL;No internet service;Yes;No;Yes;Yes;No;One year;No;Credit card (automatic);115.23;7063.49;49-72 Months;4;Yes;115.79;
CUS102032;Male;No;Yes;Yes;65;No;No phone service;DSL;No;No;No internet service;Yes;No internet service;No;Two year;No;Electronic check;103.26;6848.2;49-72 Months;3;Yes;105.36;
CUS102033;Male;No;Yes;Yes;10;Yes;Yes;DSL;No internet service;Yes;No internet service;No internet service;No;No;Two year;Yes;Bank transfer (automatic);76.73;950.94;0-12 Months;4;No;95.09;
CUS102034;Female;No;Yes;Yes;33;No;No;Fiber optic;No internet service;No internet service;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);110.1;3572.17;25-48 Months;2;No;108.25;
CUS102035;Male;Yes;Yes;Yes;14;No;Yes;Fiber optic;Yes;No internet service;No internet service;No;No internet service;No;Month-to-month;No;Bank transfer (automatic);46.2;564.16;13-24 Months;5;No;40.3;
CUS102036;Male;No;Yes;No;33;Yes;Yes;Fiber optic;No internet service;Yes;No internet service;No;No internet service;Yes;Month-to-month;Yes;Electronic check;25.66;556.68;25-48 Months;0;Yes;16.87;
CUS102037;Male;Yes;No;Yes;12;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;Yes;One year;Yes;Electronic check;86.79;1046.3;0-12 Months;5;Yes;87.19;
CUS102038;Male;Yes;No;Yes;21;No;No;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;No;Credit card (automatic);83.14;1639.09;13-24 Months;4;Yes;78.05;
CUS102039;Male;No;Yes;Yes;4;Yes;No phone service;Fiber optic;Yes;No internet service;Yes;Yes;No;No;Two year;No;Credit card (automatic);37.65;317.61;0-12 Months;3;No;79.4;
CUS102040;Male;No;Yes;No;40;Yes;Yes;No;Yes;No internet service;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;106.71;4171.66;25-48 Months;3;Yes;104.29;
CUS102041;Female;No;Yes;No;51;Yes;No;DSL;No;No internet service;No internet service;No;No;No internet service;Two year;No;Mailed check;111.63;5866.54;49-72 Months;1;Yes;115.03;
CUS102042;Female;No;Yes;Yes;22;No;No phone service;Fiber optic;No;No internet service;Yes;No internet service;No;No internet service;Month-to-month;Yes;Bank transfer (automatic);58.36;1310.94;13-24 Months;4;Yes;59.59;
CUS102043;Female;No;No;Yes;25;No;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Mailed check;117.77;2829.1;25-48 Months;2;No;113.16;
CUS102044;Female;Yes;Yes;No;7;Yes;No;No;No internet service;Yes;No;Yes;No;No internet service;Two year;Yes;Credit card (automatic);25.78;0.0;0-12 Months;0;No;0.0;
CUS102045;Female;Yes;No;Yes;62;No;Yes;Fiber optic;No;No;No internet service;No internet service;No internet service;No;One year;No;Credit card (automatic);65.89;4231.11;49-72 Months;0;No;68.24;
